Index,Country Name,Country Code,classes,Indicator Name,Indicator Code,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018
875,Mexico,MEX,Energy and Electricity,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.41330169,13.19551185,13.42709155,13.30396934,11.86310293,13.26183323,13.06472384,12.69977739,12.23845337,12.74846132,12.16735994,11.34388488,10.68278055,10.16903862,10.21329275,10.30575562,9.824107412,9.456579741,9.769617777,9.168405481,9.359977543,9.066472235,8.964824208,9.231363457,9.758462423,9.215213455,,,
876,Russian Federation,RUS,Energy and Electricity,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751939258,3.766961784,3.980548749,4.038095886,3.866873286,3.870681409,3.69452595,3.745987177,3.585032251,3.820848435,3.497189098,3.621604248,3.459288723,3.280098638,3.554391407,3.615024605,3.483899853,3.669240152,3.307738381,3.599623033,3.342748397,3.227795536,3.354041116,3.744504114,3.422426946,3.304228351,,,
877,Saudi Arabia,SAU,Energy and Electricity,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037984679,0.036699861,0.022179598,0.015516266,0.030725365,0.025890405,0.0096538,0.009032332,0.009723799,0.00941578,0.009117777,0.010460769,0.009550452,0.009141477,0.008721059,0.008307274,0.008757458,0.007985372,0.007256284,0.007049215,0.006254908,0.006841222,0.006455407,0.006374478,0.006008742,0.005976542,,,
878,Turkey,TUR,Energy and Electricity,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.51077696,24.18419764,24.22050637,23.82532605,24.24307665,22.09844195,21.24304374,20.84128763,21.63426895,20.55542625,17.26660897,18.11179305,17.4591762,16.27997122,16.77239302,15.29810211,14.24548625,12.48459838,12.41549787,13.32838057,14.32649611,12.78061278,12.83168463,13.84754526,11.60788754,13.37423004,,,
879,United States,USA,Energy and Electricity,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.175462186,4.507919594,4.763083108,4.281528407,4.088641398,4.726554335,4.763930451,4.514260299,4.53429689,5.709726593,5.429623689,4.67857121,4.840779184,5.326282274,5.477656518,5.841090873,6.396513971,6.304128198,6.845540835,7.354404755,7.505172055,8.164451646,8.481450408,8.713261573,8.754308954,8.716935867,,,
880,South Africa,ZAF,Energy and Electricity,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.62782171,17.46611882,18.36321702,18.58595006,18.56288156,18.11307968,17.4377706,17.10719134,17.27249004,18.22132003,18.50808046,19.1214417,18.32410404,17.5065632,16.76079749,16.2453417,16.37039674,15.81162909,15.98658971,15.57029253,17.07980233,16.97859476,16.63288545,16.09739397,16.5881622,17.15014125,,,
881,Argentina,ARG,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237738564,2.094935181,3.739461491,1.648187806,3.204358665,8.137620926,12.4378557,16.86693738,25.25990975,24.3461322,22.4827046,16.69332595,29.35304954,38.78714275,34.45090119,40.15888577,44.26580132,54.37848988,40.0870453,36.81387061,39.88599043,42.67047235,,,,,,
882,Australia,AUS,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.534839195,0.973198614,-0.587710598,8.320842342,1.450530834,5.512058843,90.96317001,90.91370476,146.7639786,124.18584,157.4166419,131.6927321,112.2478268,137.2689185,88.52691408,132.1451658,120.9470682,85.07826802,129.1460126,62.16162359,62.92721991,57.92847163,,,,,,
883,Brazil,BRA,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.256686799,2.675521122,10.36173757,-9.385832021,-1.977556993,0.470119482,2.565323095,40.93590307,-0.644129864,-23.8810033,-20.46790833,-0.895417782,1.14215287,22.488853,48.5758817,0.925775718,68.3154557,-4.5666217,-24.54474128,80.6889399,83.8515352,86.11633574,,,,,,
884,Canada,CAN,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.869208211,1.641016289,7.706557579,32.61749838,37.3494714,14.79884998,13.37042148,85.49612854,34.97856198,24.96496546,18.04701282,49.28676573,56.29973467,70.88260266,39.61223621,47.0255633,46.55640438,49.32617035,23.19404191,25.53910073,69.78929693,68.73487187,,,,,,
885,China,CHN,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.661683576,7.188324812,12.98889939,18.51719081,29.53428973,33.11874998,31.36741813,32.0789043,30.48336917,30.56125648,32.18471457,40.6465907,59.96614779,82.82137879,100.4671666,120.2443062,134.3901334,157.4585442,172.7498305,187.3039783,209.9220846,219.9524772,,,,,,
886,Germany,DEU,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.950240122,-7.744569801,-8.63346486,-9.564431485,-9.900312962,-8.195067133,-10.60102007,-15.57836308,-18.76344605,-19.08951855,-18.31823002,-19.79732855,-18.99474448,-19.06298786,-21.87660433,-20.80991868,-22.54467475,-21.01450401,-24.33062177,-24.52620374,-25.9963791,-24.23084242,,,,,,
887,European Union,EUU,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.707624171,-5.144260164,-7.303471491,-7.472647764,-6.476848228,-4.932819781,-6.567496265,-8.951871397,-11.07990516,-10.0421266,-9.704645041,-10.30528734,-8.23861671,-8.320910859,-8.937514357,-8.894501974,-9.819533721,-11.22638527,-16.40648954,-14.85079764,-16.94344883,-17.40170619,,,,,,
888,France,FRA,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.739024263,1.681838393,-2.450200229,-2.982714811,-2.104281549,3.216923297,1.899403208,4.176469403,1.625020047,0.944124387,1.896399666,0.57056634,1.788743339,1.075125556,0.440762787,-1.320371058,-2.47674575,-1.849917182,-4.896380783,-4.065772151,-9.379845994,-10.01264095,,,,,,
889,United Kingdom,GBR,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.693877136,-2.087455831,-5.618410316,-6.248548156,-6.292506025,-4.230511946,-7.855799714,-9.273342563,-12.49822749,-13.29656986,-12.11512872,-14.88230668,-13.67020544,-14.70922864,-15.19935866,-15.29930768,-16.83281482,-18.24742493,-24.74168902,-21.57078336,-26.91334242,-24.63375595,,,,,,
890,Indonesia,IDN,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.92735823,80.02466472,19.86043316,85.06630097,12.91352916,12.78393491,332.6481231,2.237872277,-42.59034406,-46.57475876,-27.05039332,47.66332232,-23.72878534,-9.003403368,0.50889295,104.3829982,-33.6591431,-31.63052513,-1.444299815,-36.07574871,-34.46533544,-33.00645608,,,,,,
891,India,IND,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.028801738,7.139310354,9.684215728,13.95850753,19.03824095,23.17080002,26.96937941,27.50475211,40.98880861,35.88203053,35.19092885,38.19616575,42.45994632,50.66868304,52.62387195,60.93451502,71.69238453,75.7794302,87.01835222,99.76308558,103.8996171,116.4448552,,,,,,
892,Italy,ITA,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.526917202,-0.91489185,-2.456462689,-3.017731511,1.90772146,-0.280303708,-0.076869487,2.020791554,2.497629441,7.584036112,6.799845091,8.258651972,11.043654,10.6198178,10.87928891,10.72400934,7.590578032,4.033072695,-5.516637942,-3.794445851,-5.13909337,-5.136152375,,,,,,
893,Japan,JPN,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.092819188,1.990320156,2.176530368,6.220640077,8.965051653,9.154507882,8.40982876,5.111382325,7.230370363,7.781131535,6.382900895,9.027311094,9.460286934,9.406409728,10.36495842,9.291394738,12.00911831,6.169256363,-1.106204287,3.506762019,7.0585516,13.35065926,,,,,,
894,"Korea, Rep.",KOR,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.381020169,18.00773884,28.13098801,39.10504741,50.95762572,62.17723645,71.02582303,49.91409555,63.0562924,70.65479971,73.83422761,77.98233709,81.76662348,87.17087362,86.81200205,88.25114957,91.53272615,97.99653024,97.83380332,109.2632101,116.333666,122.6245256,,,,,,
895,Mexico,MEX,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.230696195,0.100094906,1.612874744,5.276676754,4.413669327,7.822185007,9.103556844,40.10356186,12.08058217,16.66261865,10.88929453,14.8797912,21.76150522,14.90213255,29.77992436,29.94767672,30.79375208,30.35852076,31.30805217,30.19813935,32.11776664,34.25550642,,,,,,
896,Russian Federation,RUS,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.610330152,-12.95556078,-16.12916229,-24.65509928,-26.39253122,-24.34943963,-31.61475529,-3.725983238,-30.07931846,-22.88412894,-26.27844755,-16.9395682,-1.434626263,-32.83801584,-29.67539836,-23.50387159,-27.53463291,-16.64899628,-28.6806024,-27.55724823,-22.70318663,-21.98874131,,,,,,
897,Saudi Arabia,SAU,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Turkey,TUR,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011047429,5.991034322,9.107322201,7.32178533,16.37019237,23.85354865,29.05743919,31.82129975,31.67358639,40.99001516,32.56944381,38.1370702,44.24955456,48.57838524,54.8590348,68.02889885,81.01219923,77.84175492,80.27196178,88.32917823,93.70948584,98.53959513,,,,,,
899,United States,USA,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.017743618,0.022895675,2.38931822,3.893123532,3.735326067,7.197080683,9.587873783,9.988808026,10.95231518,13.57590623,11.16577021,13.78227532,13.93658196,18.05999208,17.05832709,13.98273022,16.18062371,8.358700857,7.62660236,9.407540304,7.098335072,3.385655837,,,,,,
900,South Africa,ZAF,Greenhouse Emmissions,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.664046588,1.330045926,-0.389824512,1.85324768,6.342518907,9.871440829,15.41473179,31.12636622,23.38240718,20.41246917,19.13770214,24.30371891,30.67912652,35.36972534,42.70046653,37.4719295,43.79363581,,,,,,,,,,,
901,Argentina,ARG,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,221957.023,213551.7884,223912.2788,226956.0333,229456.38,233416.77,247051.66,247370.86,248238.32,255920.06,253870.99,245776.76,243613.02,248681.79,243111.57,238145.75,250785.28,256953.81,266245.22,265608.3,266555.03,267188.7341,272139.1851,276522.7527,270948.3575,275096.4092,288246.2679,299708.76,311514.7,333886.59,331450.87,326483.81,311051.93,344797.06,369944.11,358385.64,373600.56,384547.75,411503.63,373409.0656,364684.2538,372873.1438,380295.3204,,,,,,
902,Australia,AUS,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,319036.599,314446.149,355430.771,333243.563,355842.865,377568.654,407572.606,414927.113,377956.134,412123.022,433837.438,387882.439,428739.962,386673.558,398135.519,456717.644,434735.105,412842.803,434706.164,460970.008,482298.262,499346.73,486991.982,479463.744,522429.54,489294.147,508882.826,921012.05,920773.48,1190138.38,1081244.41,1241515.99,1117450.02,1023667.58,1144343.87,909262.03,1119632.1,1065623.87,892629.27,1105167.236,782102.6922,785795.15,761686.2739,,,,,,
903,Brazil,BRA,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,1260982.146,968552.518,1138194.337,1022867.644,1098489.802,1214606.743,1384864.346,1173040.901,1343364.23,1415028.578,1499555.516,1392080.679,1445809.236,1458951.572,1260054.274,1322535.347,1405162.361,1612857.168,1454114.831,1476408.951,1606209.334,1569962.22,1649183.804,1772640.53,1455453.224,1574445.629,1613760.437,1647413.793,2263725.63,1595863.26,1222630.43,1277451.88,1591827.05,1624554.7,1967427.39,2386439.68,1621079.23,2703498.56,1532859.83,1211969.408,2902242.618,2953040.519,2989417.957,,,,,,
904,Canada,CAN,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,494973.635,512428.63,497317.478,520459.86,538398.95,529890.87,580939.23,574647.58,550135.81,656571.07,711937.51,699416.91,576432.38,573187.34,569374.51,576740.45,565869.57,571107.67,623176.96,794055.04,608685,626149.44,618673.62,655593.66,807222.82,836025.63,698763.38,690068.75,1129087.11,821594.26,760643,718534.46,908686.15,951373.04,1040136.77,849798.74,894922.55,892066.85,908926,749863.654,764137.6753,1033481.982,1027063.855,,,,,,
905,China,CHN,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,1873971.675,1914331.77,1999689.065,2057487.38,2073854.51,2264422.92,2327790.4,2516150.877,2726399.89,2773803.817,2757430.09,2724309.237,2815057.937,2950585.591,3135783.747,3142896.374,3282780.787,3349248.613,3680670.847,3800686.21,3892675.16,4035212.607,4172493.295,4398290.82,4613489.247,5042349.12,5181880.514,5113706.854,5141402.7,5079293.7,5082325.6,5145521.55,5474914.9,6226962.5,7116642.4,7803535.6,8573395.4,9124046.5,10022024.8,10617264.9,11183810.6,12064260,12454710.61,,,,,,
906,Germany,DEU,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,1286569.85,1283784.3,1300781.18,1364682.32,1336033.72,1273609.66,1336497.06,1315704.67,1357268.4,1411701.43,1354782.98,1317791.85,1267150.22,1268455.75,1291691.56,1301253.1,1302264.97,1306982.38,1294253.92,1278982.32,1256074.03,1219016.83,1158796.5,1147631.32,1135937.69,1131718.77,1153137.92,1122917.37,1060398.257,1020391.257,1016295.545,1025983.5,1007404.927,1017485.978,1016628.79,981287.6843,994686.0458,972896.2254,992116.3026,950463.4086,948006.7542,929540.2634,951716.7111,,,,,,
907,European Union,EUU,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,5435016.121,5471160.02,5618696.692,5899291.108,5837678.03,5732401.553,6008722.257,6026862.546,6179286.452,6385749.34,6212891.968,6030298.365,5898277.954,5876516.493,5881427.869,5931757.883,5974702.251,5973710.553,6005000.705,5996799.418,5692720.793,5595510.517,5399872.425,5276954.553,5267323.82,5324011.907,5411909.136,5318851.567,5183115.749,5061972.728,5121050.564,5140262.447,5106069.558,5223719.346,5219034.57,5183933.055,5186381.63,5133722.155,5053634.024,4758745.151,4847306.347,4728177.558,4702090.246,,,,,,
908,France,FRA,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,614501.57,629907.505,650356.94,691091.495,674903,634882.235,679365.4,667440.965,687571.95,697434.69,675156.85,621534.31,597074.4,584373.15,575218.36,561940.72,549474.89,547516.39,533912.04,547917.63,554685.28,580971.95,564014.19,541094.38,538140.6,543013.14,572529.08,565220.99,577851.541,563699.027,559922.199,565204.3298,557850.1275,564607.176,560648.8432,557130.1263,547361.3761,540947.1359,544424.0617,527525.7765,532133.0404,502656.655,499146.6345,,,,,,
909,United Kingdom,GBR,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,839587.41,837410.77,822151.68,863336.04,823515.68,809418.44,824663.31,833515.83,830538.8,876952.44,806582.53,789385.06,772803.8,763225.32,730850.52,766610.11,786061.18,785723.22,787867.03,775919.13,777244.23,782637.35,761019.6,733575.46,728677.75,728336.09,744362.82,716185.48,705167.71,680102.478,673897.408,683080.0911,661572.36,670993.347,662917.5991,659108.0918,658331.2438,646412.1481,635417.1726,584940.8797,609586.561,568061.8289,585779.7833,,,,,,
910,Indonesia,IDN,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,339677.08,294004.88,733432.92,409241.71,329453.15,329119.33,482736.65,833788.53,502384.1,696521.76,714214.48,637827.33,2488671.33,1105446.85,711331.59,745108.85,1117713.93,1760930.26,813977.91,888790.51,1165113.41,2212869.12,2097491.51,1396509.98,2156232.29,1315570.67,1314060.75,5040841.3,1191187.16,668887.6,622464.65,849945.65,1720445.17,888646.15,1060213.55,1171042.59,2381293.72,772946.22,796581.92,1148285.679,744790.0241,763553.1649,780550.764,,,,,,
911,India,IND,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,746498.11,754018.475,767242.36,773571.615,796885.36,827298.045,852598.24,871680.045,875174.32,905452.595,929414.77,979738.35,1011305.49,1059291.57,1117754.1,1140356.79,1199500.61,1202058.62,1305250.63,1365390.78,1387371.82,1443266.28,1486420.6,1521727.9,1581028.22,1651503.01,1708836.97,1761537.39,1768965,1956039,1885189,1875600.85,1917294.66,1976449.15,2090334.85,2117460.59,2232760.11,2382011.76,2438714.28,2594639.917,2771456.756,2828845.829,3002894.928,,,,,,
912,Italy,ITA,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,388249.306,398701.797,416781.6244,442434.685,444569.749,425696.331,454591.3069,446956.652,457629.696,475665.266,477727.329,466863.848,456718.484,451604.575,460419.075,462915.588,464970.255,470135.089,497868,517577.285,508764.943,506084.173,504110.294,496267.322,493411.783,518470.761,507338.856,508373.858,519046.022,521472.006,547349.86,543360.171,550782.069,564951.183,562794.853,564114.951,563324.943,547383.143,529283.803,480698.2231,489460.1327,482619.0375,482634.0003,,,,,,
913,Japan,JPN,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,941132.584,960481.941,1009126.08,1127133.34,1124069.401,1067710.651,1101910.151,1133256.77,1131050.16,1159212.2,1136091.34,1105577.59,1063683.99,1070491.43,1137483.61,1112813.49,1111249.55,1111018.94,1186749.6,1216856.651,1304676.03,1318933.78,1330643.26,1333072.7,1385835.23,1421640.91,1424112.7,1414397.05,1371363.01,1399008.939,1406194.588,1387952.208,1422453.194,1428102.126,1427399.203,1439905.158,1425898.63,1461356.118,1385164.839,1290243.648,1350427.913,1396767.261,1478858.881,,,,,,
914,"Korea, Rep.",KOR,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,88641.352,89248.78,91340.252,107014.039,112906.55,120964.237,130213.924,144910.923,155967.54,172533.275,175229.771,181587.53,180766.923,192747.731,208165.762,215092.052,224294.641,225840.175,258382.665,270117.802,300501.326,328691.416,354614.82,385035.318,418012.512,453629.667,487344.746,513934.866,450493.845,489986.3208,512819.936,522374.159,534839.283,546211.1138,562450.9571,561372.5433,565697.2007,575558.3818,594982.1988,594493.2022,628838.7211,650085.5349,668989.6514,,,,,,
915,Mexico,MEX,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,210547.8556,215289.415,229445.067,241668.377,266400.717,280289.646,292167.457,304657.545,332679.42,362012.517,387137.41,407085.783,452477.328,420752.599,436648.98,443037.14,442988.942,454482.357,462185.197,473325.8,494151.02,505174.028,494645.64,502121.057,520225.772,515961.212,532804.427,539136.339,692323.18,553847.34,576489.52,547960.58,567679.66,601685.72,567790.06,641308.82,642137.77,646318.66,644167.96,648860.0791,643375.4336,652861.2915,663424.9544,,,,,,
916,Russian Federation,RUS,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,2240872.97,2244826.89,2405407.75,2450946.31,2531226.89,2692997.65,2800716.03,2847656.5,2914879.88,2964555.53,3028837.5,3032439.53,3060875.9,3076796.39,3113508.6,3147716.56,3237017.69,3294290.42,3376294.37,3390140.82,3593581.92,3391970.11,3128013.23,3013967.26,2707580.73,2645144.69,2718564.86,2457479.79,3459685.66,2512656.97,2771222,2649244.38,2984844.66,3542027.45,2413520.92,2527172.17,2748951.04,2604102.33,2995286.6,2562920.978,2603289.63,2777724.31,2803398.488,,,,,,
917,Saudi Arabia,SAU,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,78220.3308,94020.5889,121325.1278,162521.6331,171400.4395,140263.476,173655.1887,184501.8835,187608.1556,216984.5731,260541.6713,237000.734,230347.819,223068.247,170933.586,,,,,,,,,,,262037.697,276181.966,280673.769,292876.646,295772.016,310713.5,321603.515,336300.494,355029.43,,,,419852.998,446765.124,471266.3266,,514967.2626,,,,,,,
918,Turkey,TUR,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,94428.85,99374.045,108791.1739,115255.655,118498.562,126182.61,136679.436,146624.723,146792.691,141905.285,146951.184,150438.512,158937.322,163446.14,170409.118,175454.826,187199.933,193604.769,198660.212,212147.125,224459.0446,226728.432,237906.463,244901.253,240893.454,261203.422,278000.492,289681.095,295884.83,295553.274,316464.841,297564.107,310061.148,323781.172,333497.624,347595.11,377156.061,406298.253,399181.904,404636.7231,422721.8742,434798.4612,445640.0784,,,,,,
919,United States,USA,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,5400503.5,5440420.62,5704297.25,5912971.38,5756864.1,5539255.42,5868459.65,6048233.1,6054464.7,6135462.9,5896082.8,5830249.4,5534118,5524777.8,5761217.3,5776897.6,5731026.3,5743632.7,6185748,6221391.6,6136093.5,6073643.8,6137498.4,6282704.3,6374979.2,6365296.6,6577713.1,6724414.4,6749016.1,6808137.8,6969123.8,6821235.6,6981786.8,6991255.2,7244271.5,7182808.4,6994086.9,7128951.7,6648991.2,6604068.952,6713348.969,6571653.977,6343840.508,,,,,,
920,South Africa,ZAF,CO2,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,253769.713,250418.763,250958.915,269278.453,275680.14,294054.847,308489.576,309765.409,286819.563,298781.005,307875.565,311848.005,309369.215,299856.869,,,,,,,349202.002,343391.118,353846.549,347840.727,355673.58,371350.205,383673.271,403030.554,457895.896,430853.836,420482.753,416031.241,434071.075,456334.126,472713.791,498312.886,480054.73,502130.255,,,,,,,,,,,
921,Argentina,ARG,Population,Urban population,SP.URB.TOTL,15449950,15815502,16183085,16552517,16923103,17295214,17669088,18048312,18436396,18836987,19242926,19659181,20084772,20514213,20943260,21370520,21797026,22227673,22668000,23122595,23609667,24118025,24636888,25163825,25695319,26230730,26769637,27309085,27844463,28373007,28887229,29352243,29809452,30260590,30705908,31145811,31579645,32009566,32438320,32867357,33297967,33728934,34159485,34588886,35015695,35439470,35861110,36284569,36714245,37055902,37543830,38027774,38509756,38990109,39467043,39940546,40410674,40877099
922,Australia,AUS,Population,Urban population,SP.URB.TOTL,8589875,8832932,9034955,9245383,9459784,9709943,9852991,10048170,10280809,10505755,10887779,11110846,11303156,11614598,11780153,11920613,12077392,12240482,12395391,12569300,12792439,13002993,13162165,13307374,13486012,13704062,13909213,14133874,14370091,14579227,14761055,14920611,15044687,15181749,15342767,15521685,15672048,15811356,15967866,16133530,16326333,16550802,16780377,17000206,17250330,17531121,17666387,18049708,18451611,18767085,19056040,19414834,19775013,20095657,20410546,20755798,21133982,21496436
923,Brazil,BRA,Population,Urban population,SP.URB.TOTL,35016991,36802627,38660045,40580114,42551349,44575894,46652819,48781907,50954990,53176875,55461933,57797612,60184827,62641530,65175659,67790415,70478354,73245834,76091693,79015954,82013626,85085296,88209014,91357900,94505178,97647144,100778354,103903008,107023058,110146163,113265899,116379447,119489196,122608542,125743641,128896593,132175402,135456370,138709641,141915773,144508698,147005321,149452654,151843988,154176524,156447985,158660052,160823508,162949977,165055094,167158525,169240750,171300683,173346772,175375436,177386818,179379301,181335507
924,Canada,CAN,Population,Urban population,SP.URB.TOTL,12729040,13121753,13522659,13934678,14343688,14763748,15136519,15487885,15804855,16132459,16710910,16879589,17060238,17272703,17498862,17705309,17923214,18112108,18301934,18549289,18791654,19057229,19287381,19511294,19731489,19967235,20237468,20506939,20883649,21206427,21482271,21813814,22130869,22450573,22760570,23081461,23428320,23739358,24048329,24388404,24757782,25052940,25304780,25566897,25834340,26126316,26441461,26789863,27158023,27522537,27847821,28166078,28479640,28781576,29011826,29357013,29725508,30169985
925,China,CHN,Population,Urban population,SP.URB.TOTL,110327936,114685540,121162226,127791981,129348359,131746910,134196718,136747486,139527262,142386810,145443877,148131235,151552570,155688522,159452730,162497601,165293316,171153535,180399661,189947471,199949784,210823843,220472140,230206255,240414890,251325056,262976051,275121076,287504237,300165618,314301034,328521540,342961393,357836540,373035157,388593258,404485562,420606126,436766058,452999147,471767321,491993700,512473984,533257098,554367818,575118254,595670841,616481190,637407288,658498663,678933504,699187267,719587859,740239259,761027100,782199374,803554542,823827650
926,Germany,DEU,Population,Urban population,SP.URB.TOTL,52609561,53122383,53664331,54147106,54659677,55166778,55468832,55765529,56259360,56496072,56645245,56961784,57186457,57253758,57085531,56885943,56801863,56796181,56865826,57028530,57229147,57267174,57114118,56792461,56485448,56438249,56695484,57044790,57469536,58079842,58625381,59146205,59647492,60028206,60378049,60725922,60986289,61167004,61376500,61629857,61902439,62174878,62376854,62529997,62660267,62753557,62833410,62875807,62877220,62940432,61940177,62064608,62242278,62510392,63062064,63592936,63861626,64113235
